"B73_S1","B73_S2","B73_S3","B73_S4","Mo17_S1","Mo17_S2","Mo17_S3","Mo17_S4","H_S1","H_S2","H_S3","H_S4","acs_S1","acs_S2","acs_S3","acs_S4","B73_S34","Mo17_S34","H_S34","acs_S34"
18355300.8,16066067.89,14854390.75,12131782.72,14631515.27,14263674.34,12261823.06,10831297.46,16195869.03,15703984.9,13792443.04,13006248.1,15405803.75,17566591.1,15390491.99,13735665.85,13493086.735,11546560.26,13399345.57,14563078.92
5398241.219,7208820.548,7870371.674,6739782.321,6540936.859,9179787.652,9951353.045,9341646.879,4289229.736,6881729.302,7851147.106,7783199.039,4453250.677,7124797.176,7636795.806,7311226.062,7305076.9975,9646499.962,7817173.0725,7474010.934
3159007.224,2789488.947,2434239.802,2514202.651,3968290.337,3153471.008,2970841.75,2651057.43,2979308.934,2647852.712,2427960.455,2296778.086,2977850.679,2698867.24,2374041.492,2167268.575,2474221.2265,2810949.59,2362369.2705,2270655.0335
480979095.3,603239225.7,578622174.2,544572666,355118911.8,378805449.1,446181069.8,381540681.9,453277437.4,442807032.4,544377190.2,424532370.6,368687220,557280936.4,547361290.8,460880393.2,561597420.1,413860875.85,484454780.4,504120842
2531882.384,2624652.48,2731601.362,2611689.983,2341594.871,2922737.271,2997058.059,2920689.728,2050746.86,2550930.944,2850390.752,2946733.631,2331022.685,2637624.228,2775053.902,2845545.228,2671645.6725,2958873.8935,2898562.1915,2810299.565
10575306.11,12835218.12,13577902.45,12637431.65,12022948.44,13547789.89,13706222.59,13446643.16,8991890.166,11483318.52,12816098.15,13187598.91,9303593.911,13227078.77,13256191.8,15256133.47,13107667.05,13576432.875,13001848.53,14256162.635
163109413.8,283324305.1,359446930.4,301544807.6,164139951.3,378159988.4,438764232.9,471852401.9,101447824.7,332302741.6,470469031.2,574642489.5,97275269.32,350791325.1,423036329.4,462517994.7,330495869,455308317.4,522555760.35,442777162.05
7646237.903,9587627.57,13285307.97,13391256.23,10762426.47,17226009.07,22080710.6,28099382.8,7403982.801,14746563.73,22856997.19,30100123.83,5990386.025,10020678.73,14788179.96,18313423.43,13338282.1,25090046.7,26478560.51,16550801.695
29812168.96,30315450.75,31998140.98,27350497.47,29989811.45,35442138.81,33853712.22,34797515.16,27990373.49,34195016.12,33588815.58,36554558.21,27868852.99,34073247.75,31153209.76,31792746.33,29674319.225,34325613.69,35071686.895,31472978.045
30423979.75,40187925.92,45601710.19,39883816.8,20134003.03,31880829.19,32483826.17,34148061.03,20517722.98,31352357.94,40058783.16,44168837.34,24258307.69,39856145.86,46363447.49,54146889.12,42742763.495,33315943.6,42113810.25,50255168.305
11610476.37,15004809.21,15902026.99,12579534.1,17913286.77,28417337,28513370.11,24180031.22,8468582.109,14511036.89,16581210.68,16377017.61,11299539.9,16862574.32,17112492.6,16279661.85,14240780.545,26346700.665,16479114.145,16696077.225
8522733.126,11429091.77,12904291.95,13057273.81,9534230.494,14748714.14,16275300.64,17246130.93,6933712.1,11812943.06,14317667.58,16548265.75,6887255.784,11323980.8,12609486.46,14098249.97,12980782.88,16760715.785,15432966.665,13353868.215
5847314.933,5625698.997,5317842.044,5150325.379,5649763.473,5891140.335,5879789.246,5877291.666,5652704.58,5781884.512,5621756.73,5786603.426,5340609.373,5363188.4,4918369.388,5010961.213,5234083.7115,5878540.456,5704180.078,4964665.3005
31624263.2,37777495.78,37172800.57,37654950.48,17358454.34,18306016.3,20322692.57,19053477.52,23484070.86,25205579.35,28161364.75,27633658.96,28989452.45,39952296.07,35834911.12,36332008.61,37413875.525,19688085.045,27897511.855,36083459.865
2930616.532,3710291.536,4078822.631,3734034.968,2674876.069,3451575.632,3496886.456,3289666.692,2429667.006,3060573.41,3427015.701,3546171.378,2569437.791,3853384.726,3958255.734,4064285.513,3906428.7995,3393276.574,3486593.5395,4011270.6235
9360768.311,10850185.9,11782851.3,10298805.2,8968309.557,10972303.82,10928717.85,11293983.74,8803708.01,11238649.42,11246070.33,11642799.58,7090719.796,9558006.697,9547077.666,10363357.19,11040828.25,11111350.795,11444434.955,9955217.428
236849184.3,361867010.4,470697642.6,451270494.6,216722747.7,384294556.6,444870443.5,466467166.5,167546878.6,356789909.6,500021478.5,579923450.9,185977243.5,399192217.7,476933912.7,545544346.9,460984068.6,455668805,539972464.7,511239129.8
17724894.83,15285956.67,13243881.07,11503831.34,13804371.18,13060997.94,10778008.37,10090957.6,16900161.13,14847838.36,12696953.63,12525411.15,13355668.39,13174344.22,11678774,10092500.16,12373856.205,10434482.985,12611182.39,10885637.08
13926782.17,14012819.76,13639726.59,12101997.08,17470859.12,19203433.44,17562761.7,20237928.77,15683697.9,18689592.12,17352143.11,18890115.07,12384071.63,15242532.99,13537051.71,14222245.85,12870861.835,18900345.235,18121129.09,13879648.78
5574404.592,4206790.689,3465603.248,3058974.661,5121573.571,3971560.196,3201854.823,3115066.51,5283534.678,3794365.084,2909433.456,2697893.041,6142217.274,5149928.581,4130840.114,3417430.368,3262288.9545,3158460.6665,2803663.2485,3774135.241
10364672.11,9807275.843,8920525.476,7570620.068,9472525.975,9091798.473,8245248.891,7052585.704,8606268.381,8187156.659,7278088.168,6244894.886,8450852.628,8539792.691,7900688.364,7252668.608,8245572.772,7648917.2975,6761491.527,7576678.486
5798298.868,5893000.966,6584014.21,6951749.438,5731986.974,6336372.903,6342002.662,6513422.513,5097971.753,5435073.325,6206642.431,6910659.889,5656283.989,6138461.252,6615174.074,7469038.079,6767881.824,6427712.5875,6558651.16,7042106.0765
4603383.584,5603602.476,5870001.008,5468523.874,5572546.396,6999060.3,7000684.864,6361804.628,3884841.882,5318877.448,5395647.414,5848384.628,4579498.787,5747799.495,5759433.15,5724852.664,5669262.441,6681244.746,5622016.021,5742142.907
7363519.901,8406637.126,8910349.702,8654140.264,7673030.249,9220850.343,9486903.765,9361917.806,7147028.624,8842831.818,8624373.229,9267220.014,6735504.031,8720039.727,8476184.332,9469346.373,8782244.983,9424410.7855,8945796.6215,8972765.3525
17005170.69,16589262.68,18510962.39,13921084.65,21400997.56,28129933.85,25991680.27,26104975.71,18241252.46,19559213.49,22318278.7,23804265.46,15845332.29,17646065.21,16898579.35,17475001.59,16216023.52,26048327.99,23061272.08,17186790.47
35352988.59,21586497.42,14342553.74,7704458.086,18787086.46,8248940.325,4992243.676,5605414.487,48949828.9,27749606.78,14504512.5,9282552.709,47069312.27,22393392.91,11452071.41,7539720.697,11023505.913,5298829.0815,11893532.6045,9495896.0535
4389533.395,5346780.84,5605035.97,5897418.741,4934229.157,5574649.828,6121462.419,5538443.449,4074062.455,4857861.338,5794388.369,5241967.491,3869372.41,5212652.98,5542479.569,5348480.4,5751227.3555,5829952.934,5518177.93,5445479.9845
46866235.64,67739365.96,82176089.95,78460598.73,48684819.44,74737972.36,88552131.77,81093938.16,39546672.81,72936825.01,89006589.22,94572408.89,36750146.41,72116324.09,81093806.24,90018984.35,80318344.34,84823034.965,91789499.055,85556395.295
29008732.93,35608746.03,41845864.2,33377695.56,29203023.85,52705684.55,52390884.97,62936048.25,23550224.57,36990020.43,48645525.12,63868518.36,29064824.94,36617903.12,40798980.93,46211007.9,37611779.88,57663466.61,56257021.74,43504994.415
6213414.585,6173605.592,6093393.2,5785874.803,3854568.397,3725258.889,3560196.142,3821300.994,5747990.846,6128709.792,5741282.67,5909459.862,6470574.315,7209385.877,6521056.533,6617782.518,5939634.0015,3690748.568,5825371.266,6569419.5255
114867494.1,171851792,207819789.6,233364945.9,166604443.2,268671562.8,337184539.3,335096888.7,94076093.2,206195940.3,270629628.4,324848350.5,72234715.46,177998811.1,235396453.3,262459813.6,220592367.75,336140714,297738989.45,248928133.45
5765320.016,7012230.448,7681319.623,7068977.749,6361220.861,9048844.572,9133068.691,9000235.666,5095764.782,6770056.348,7949705.501,8255630.1,5889810.938,7610164.746,7983776.116,8045506.184,7375148.686,9066652.1785,8102667.8005,8014641.15
66635825.14,100373965.3,114610178.4,101799242.7,60291638.44,101596413.5,117772684.6,120378532.2,49189371.58,94306502.97,121611090.1,133196675.9,40940186.04,92111831.35,99642546.08,103825697.3,108204710.55,119075608.4,127403883,101734121.69
4566530.624,4728839.586,4575434.415,4386211.775,4606171.064,4863758.955,4866889.359,4704556.278,5472192.17,4997209.105,4934154.638,5039187.616,4787932.24,4922693.869,4698969.586,4627924.566,4480823.095,4785722.8185,4986671.127,4663447.076
11415396.05,10431729.1,10557786.7,11298582.95,13358978.56,12827013.42,11637476.4,15109834.49,12010539.93,10876560,11760662.72,14137529.74,11374732.42,14066914.97,15573996.99,16942758.75,10928184.825,13373655.445,12949096.23,16258377.87
223337329.1,295053693.3,268892362.7,261467355.6,162611129.5,222943726.9,221883850.6,207500835.1,183595692.4,247564074,256495187,231281942.6,164335570.3,322533438.2,326217186.4,323241313.8,265179859.15,214692342.85,243888564.8,324729250.1
15479953.32,19507783.52,22606078.73,20596508.1,13037126.84,18307144.45,19136760.83,17658481.03,13395264.63,19139765.53,20338582.64,21021892.65,12191281,18303684.89,20142488.41,21703072.38,21601293.415,18397620.93,20680237.645,20922780.395
15120379.91,19748579.41,25316380.78,25955717.12,13821564.56,22936109.99,28324619.37,33771298.44,12575199.08,21477443.99,28360863.18,34416968.83,9473402.558,16358828.88,20991413.53,25063582.13,25636048.95,31047958.905,31388916.005,23027497.83
4381825.707,5070682.708,5218532.668,4825935.219,4394413.026,5944708.088,5949727.091,5787495.024,3876140.436,5092435.905,5413428.178,5474728.89,4129306.086,5387474.964,5486546.699,5317295.973,5022233.9435,5868611.0575,5444078.534,5401921.336
7696750.203,8604092.659,9269516.353,9484963.95,7995026.467,9356702.169,9777121.765,10588141.86,7734045.578,9467289.494,10017672.47,11578196.52,6922672.527,8453986.041,9009065.286,10112610.61,9377240.1515,10182631.8125,10797934.495,9560837.948
2260620.801,2235095.322,2145442.017,1842502.321,2080800.933,2338053.716,2023027.314,1678635.054,1805720.393,2020698.496,1903457.7,1786845.323,2879664.406,2717554.906,2337042.576,2161530.112,1993972.169,1850831.184,1845151.5115,2249286.344
2190919.05,2089530.249,1926456.011,1859718.397,2015863.465,2003237.765,2000639.645,2087840.812,2177118.863,2031856.582,2026313.597,2140989.11,2129098.216,2117265.932,1962568.747,1917385.858,1893087.204,2044240.2285,2083651.3535,1939977.3025
4664270.361,4779025.744,4916512.624,5366118.163,4635035.771,5749537.404,6159118.711,6062473.283,5787286.153,6159254.407,6436332.316,7119914.041,3848654.905,4192805.023,4413554.893,4836437.163,5141315.3935,6110795.997,6778123.1785,4624996.028
18497184.24,21327953.89,21183923.66,15950816.89,25845600.83,38248786.48,28992082.3,27541990.55,11598012.17,19449293.08,20549487.73,19925542.3,23648545.05,31163161.7,26916021.73,25111933.99,18567370.275,28267036.425,20237515.015,26013977.86
15539794.33,15725716.46,16395449.45,17764016.93,15147348.14,15669309.8,15146003.25,16222744.17,15855947.29,16362766.92,16640884.4,17675053.84,11721439.86,13541267.27,12950747.43,15891545.09,17079733.19,15684373.71,17157969.12,14421146.26
106700624.4,143876899.8,187188144.4,184765552.1,25139952.45,56714519.79,78008511.65,106437739.3,86918953.05,136926873.5,180383515.6,225951165,69011072.55,146421528.5,173475602.3,212176193.3,185976848.25,92223125.475,203167340.3,192825897.8
5704300.137,6233477.39,6321493.091,5972628.259,6384960.663,7405432.399,7182378.718,7316360.768,5829786.611,6959349.03,6781041.276,7287403.494,5800075.365,6630194.904,6114630.635,6303943.514,6147060.675,7249369.743,7034222.385,6209287.0745
26731274.93,30095394.52,33347358.14,33162721.36,21163976.8,26105364.14,26296194.13,30243747.34,24739907.59,32004724.47,36022327.6,40808767.79,22867661.42,32410180.64,34899198.02,39508630.44,33255039.75,28269970.735,38415547.695,37203914.23
8567814.024,9148336.56,9311159.263,8951009.956,8924479.843,11046311.2,10086496.7,9656868.106,8933729.761,10498122.04,10580627.38,10863280.63,6916717.377,7896633.036,8651888.549,9155833.665,9131084.6095,9871682.403,10721954.005,8903861.107
7328830.271,8576743.085,9160592.33,8134016.035,7355589.477,8770027.244,8909880.094,8367071.401,5344182.753,7204609.634,7955903.89,7798992.146,7508857.53,10026861.07,9582535.791,9378718.56,8647304.1825,8638475.7475,7877448.018,9480627.1755
5962311.105,5967247.02,6098698.062,6720129.559,5027037.208,4982039.308,5558840.431,5848532.646,5711296.789,5456636.026,5888629.749,5878724.282,5518934.18,5686440.565,6062313.614,6603241.479,6409413.8105,5703686.5385,5883677.0155,6332777.5465
3581104.381,3549435.712,3663058.046,3612117.248,5192830.4,5336462.833,5181018.961,5464978.05,3970102.044,4371493.863,4317254.038,4499374.653,4637440.447,4748335.696,4768583.434,4946966.638,3637587.647,5322998.5055,4408314.3455,4857775.036
3037174.702,2942611.915,2798757.052,2765738.567,3062094.616,2766255.622,2663503.744,2539853.229,3285762.88,3209286.365,2946673.462,2827661.005,2941462.38,3057076.548,2759770.593,2671663.197,2782247.8095,2601678.4865,2887167.2335,2715716.895
29208491.59,21428922.01,16447386.08,10156947.19,23528301.61,17703678.97,11788011.07,9039934.848,27162040.09,21169589.08,13690333.75,10883401,39800376.63,29484477.95,17375430.85,10355953.44,13302166.635,10413972.959,12286867.375,13865692.145
4509914.021,4811348.489,5255357.869,5282989.367,5143530.913,5720114.742,5670064.511,5993123.687,4652030.199,5682477.768,5833696.924,6565184.865,4351247.662,5079118.276,5064612.993,5834290.301,5269173.618,5831594.099,6199440.8945,5449451.647
10428747.09,10671948.03,11387100.98,11844175.5,9922724.313,11050166.51,11651700.38,11903501.82,12253648.09,12804177.83,12882404.86,13090876.06,8775482.867,8860285.631,9425178.112,9633465.161,11615638.24,11777601.1,12986640.46,9529321.6365
6693907.493,7938104.524,8843900.957,8212015.041,4483232.601,5769786.323,6682557.763,6786646.397,5644246.096,7509878.373,8859808.264,9150848.874,4313906.012,7031456.111,7371097.791,7799317.225,8527957.999,6734602.08,9005328.569,7585207.508
1383984.702,1680518.513,1725995.012,1573633.443,1620945.588,1862327.793,1849125.686,1754846.794,1347014.319,1633111.558,1718284.345,1645175.328,1433803.249,1660090.062,1727599.529,1697956.4,1649814.2275,1801986.24,1681729.8365,1712777.9645
11084904.6,11294579.61,10544022.21,8744552.912,18056032.21,20258260.92,17223934.3,14156128.35,9345250.022,10846189.24,10543018.7,9971714.418,14018483.16,15363509.7,13912980.5,12262330.79,9644287.561,15690031.325,10257366.559,13087655.645
6208373.62,8192270.4,9801010.53,10976779.97,6654178.657,8736719.894,10575591.43,12979872.52,6986443.916,9454686.141,11694321.07,14771795.88,6213830.804,8257427.915,10032640.95,12312513.39,10388895.25,11777731.975,13233058.475,11172577.17
111897776.4,157543481,180280175.7,149427521.1,81844963.13,140939719.3,155136544.4,178983238.3,88559427.23,137715364.7,188477122.5,225985116.6,74963717.2,146416222.1,171697435.2,196686986.8,164853848.4,167059891.35,207231119.55,184192211
6091013.643,5799854.618,6130837.264,6164431.033,12605397.06,13534773.72,12485207.61,13921004.02,9539098.863,9747181.442,10185100.08,10981389.15,5986902.319,6378732.663,7212701.061,8417446.59,6147634.1485,13203105.815,10583244.615,7815073.8255
28196078.24,24359669.51,20450544.08,18125066.2,36311332.52,31687976.85,26186573.81,26792730.35,33606725.55,25078890.42,23876590.27,24166389.48,22419813.74,22632241.62,21466989.44,20018568.87,19287805.14,26489652.08,24021489.875,20742779.155
2811278.48,2738043.364,2539200.356,2474142.024,2828007.8,2649587.626,2487276.157,2353334.834,2770830.816,2657289.946,2508711.344,2382162.671,2692971.514,2525863.148,2397663.748,2422580.42,2506671.19,2420305.4955,2445437.0075,2410122.084
21527005.37,23374593.03,25568113.01,23849447.64,18325062.73,22672463.03,22346348,24075562.54,18532201.1,21503800.2,23334510.72,25094544.77,18395853.5,23896743.34,24738732.57,26552272.33,24708780.325,23210955.27,24214527.745,25645502.45
6811751.864,7582639.397,8163635.439,8560910.737,7787025.649,8585748.992,8983635.633,8372903.269,6231053.416,7943335.725,8807938.377,8968902.373,5577906.022,7330695.115,7861192.886,8500387.053,8362273.088,8678269.451,8888420.375,8180789.9695
2945988.467,2971053.665,2892826.727,2903478.025,3122559.991,3049308.945,3013911.781,2872537.506,2896718.846,2934281.06,2819739.778,2722837.579,2634747.623,2794428.24,2715258.589,2804346.397,2898152.376,2943224.6435,2771288.6785,2759802.493
11833068.65,8605732.121,7085836.188,6289193.926,13057266.95,9805718.805,7863282.5,5771845.74,15848664.03,11962638.02,10058719.19,7646331.392,10654101.62,8239224.505,6583740.841,6522177.251,6687515.057,6817564.12,8852525.291,6552959.046
2929866.642,3573406.695,4720867.854,4961693.218,4283881.573,9190453.058,12662147.68,12681612.71,2065367.506,4397821.242,7094866.01,10069179.36,3523408.888,5788060.004,7961812.442,9355716.832,4841280.536,12671880.195,8582022.685,8658764.637
39824531.87,61594087.06,70107599.42,62040915.61,49704406.04,76263742.22,81387341.25,78233229.75,29825502.99,60430943.02,72023094.51,78107738.51,28096073.32,62925865.23,70130997.4,72245549.68,66074257.515,79810285.5,75065416.51,71188273.54
4660406.703,5279289.487,6402732.666,5662890.437,10510920.66,13419913.54,13255511.4,10625945.44,3432813.513,6130025.471,7078275.612,6984526.833,5220281.122,6829313.521,7378942.104,7124877.479,6032811.5515,11940728.42,7031401.2225,7251909.7915
3060872.987,2668192.165,2657176.828,2605879.2,2650657.514,2637633.367,2413226.865,2580087.511,2890019.887,2535193.517,2533423.936,2629368.081,3145259.167,2568172.514,2568419.001,2504819.895,2631528.014,2496657.188,2581396.0085,2536619.448
49480928.34,63393140.1,70060430.33,72128566.6,52754080.64,70377730.55,84235507.26,81587686.78,39748877.12,59731165,71265011.42,78093457.85,29626576.26,59169716.95,75466921.48,79989862.39,71094498.465,82911597.02,74679234.635,77728391.935
12374422.46,14835297.21,17284596.22,17150771.4,11787463.44,14944432,17154618.74,17230344.53,10972859.01,14358168.7,17089709.12,18417364.95,10007522.82,14490749.22,17235729.88,18974240.4,17217683.81,17192481.635,17753537.035,18104985.14
3092191.245,3319265.056,3526060.717,3710339.465,3067253.597,3638354.939,3675713.979,3689092.982,2658754.652,3161878.324,3331683.703,3683192.397,2819915.923,3254870.16,3536511.656,3688679.952,3618200.091,3682403.4805,3507438.05,3612595.804
458209513.7,584906876.2,526060996.1,481321079.5,243627359.8,325121113.1,400864217.1,424891709.7,357509737.8,421836223.3,554424289.1,510243793.8,369927508.8,549056797.2,547671339.9,496562075.8,503691037.8,412877963.4,532334041.45,522116707.85
