"","B73_S1","Mo17_S1","H_S1","acs_S1","S1_HMP","S1_acs_B73","S1_B73_Mo17","HP","LP","Category","B73_S2","Mo17_S2","H_S2","acs_S2","S2_HMP","S2_acs_B73","S2_B73_Mo17","HP.1","LP.1","Category.1","B73_S34","Mo17_S34","H_S34","acs_S34","S34_HMP","S34_acs_B73","S34_B73_Mo17","HP.2","LP.2","Category.2"
"Zm00001d045451_T001",281689285.9,345266706.2,209949873.3,218820564.6,-0.578319261999411,-0.364356363655646,-0.293606531332831,"Mo17","B73","BLP",411892100.2,596704426.7,468869906.3,498795938.7,-0.105089572537636,0.276183261895049,-0.534750023084167,"Mo17","B73","Additive",454315882.45,624952442.8,587580824.7,614144741.25,0.1228056314066,0.434882967618168,-0.460050667220322,"Mo17","B73","Additive"
"Zm00001d053675_T001",222908738.7,259121386,196618615.2,250952757.5,-0.29372339344143,0.170962622959998,-0.217174914281386,"Mo17","B73","BLP",284475275.9,328583683.9,309117864,341125206.1,0.0121312012303532,0.261998089582669,-0.207957572267163,"Mo17","B73","Additive",266704596.7,310004843.75,302724869.25,336527743.7,0.0701625605504852,0.335482756827715,-0.217048067230948,"Mo17","B73","Additive"
"Zm00001d007383_T001",30654100.71,26402492.47,27116057.83,29169080.82,-0.0732461541900867,-0.0716401568111236,0.215405950856296,"B73","Mo17","Additive",29768778.71,27359831.86,26016990.79,32252161,-0.134759337542737,0.115595794075545,0.121740670812439,"B73","Mo17","BLP",30324733.565,27740591.465,30801283.41,35685115.575,0.085313581460602,0.234827475220658,0.128496421694252,"B73","Mo17","AHP"
"Zm00001d018370_T003",52428622.78,52802297.29,49769698.04,35537799.2,-0.0802191358341138,-0.561000308653927,-0.0102460498886573,"Mo17","B73","BLP",68024532.64,74444187.43,77518128.34,65655426.69,0.121960441690476,-0.0511408788246607,-0.130104068672292,"Mo17","B73","AHP",80465683.45,79271823.28,90241123.94,79945358.72,0.176153840914301,-0.00935936242575051,0.0215654826868855,"B73","Mo17","AHP"
"Zm00001d046336_T002",67897387.14,57115278.94,65404488.9,63754553.11,0.0653872867762505,-0.0908276795563384,0.249479323681614,"B73","Mo17","Additive",72158719.54,61928659.11,68580131.28,76266164.54,0.0326891251555292,0.0798694096677446,0.22056652921457,"B73","Mo17","Additive",67646214.435,59500201.725,69651453.9,71838380.87,0.13173457521277,0.0867456327706838,0.185114641846098,"B73","Mo17","AHP"
"Zm00001d023437_T001",44609447.12,33709458.01,30043229.32,37772848.69,-0.382320701533082,-0.239999677106006,0.404195836308539,"B73","Mo17","BLP",53299347.01,49860664.92,42687677.24,57596917.6,-0.272992276457652,0.1118737472771,0.0962157359953486,"B73","Mo17","BLP",61882200.785,51727953.185,54063798.425,68028489.985,-0.0713570005693353,0.136614560392198,0.258580398950558,"B73","Mo17","Additive"
"Zm00001d036371_T001",60842559.96,71439969.71,47664629.08,47164214.79,-0.472631565207964,-0.367388206657812,-0.231650612814036,"Mo17","B73","BLP",76023039.46,92837970.05,70280922.13,78446327.64,-0.264631218530667,0.0452692045156098,-0.288278271339519,"Mo17","B73","BLP",78443464.11,106269286.75,92436652.36,80504782.775,0.00125345785476075,0.0374212488249157,-0.437999546562959,"Mo17","B73","Additive"
"Zm00001d034935_T007",43811987.63,33157404.91,35657942.32,38269437.77,-0.110061408178536,-0.195132961258893,0.401994569665797,"B73","Mo17","Additive",61858944.16,48059943.26,55364452.04,74987057.12,0.0105925580331933,0.277659396756958,0.364147263772677,"B73","Mo17","Additive",70560073.045,50996062.95,66005452.315,92615058.12,0.119034386334342,0.392394723415957,0.468466183427714,"B73","Mo17","Additive"
"Zm00001d028471_T001",94447154.42,139018721.1,65170881.72,64191628.38,-0.840912275260158,-0.557122171593557,-0.55769994235087,"Mo17","B73","BLP",131534223.1,203585867.8,135581786.8,121784427.8,-0.30551479168237,-0.111108542459231,-0.63019920365801,"Mo17","B73","Additive",154981249.1,213397112.65,167357332.45,154474695.9,-0.138256559759571,-0.00472314365984056,-0.461446979038181,"Mo17","B73","Additive"
"Zm00001d039518_T001",7639671.973,8419202.64,8211463.321,7307142.469,0.0323404509702585,-0.0642033579729484,-0.140172911860959,"Mo17","B73","Additive",7593230.217,8690575.531,8158454.57,7788187.655,0.00292988151046169,0.0365738964622139,-0.194737972794116,"Mo17","B73","Additive",7553003.7155,8669820.2685,8456345.1475,7743084.6,0.060081188743518,0.035857908370292,-0.198951589090253,"Mo17","B73","Additive"
"Zm00001d034074_T024",9130136.801,6146136.013,6501116.61,9885119.423,-0.232533152924699,0.114621918457225,0.570956783035608,"B73","Mo17","Additive",10211052.96,6325007.846,6805781.425,12782748,-0.280782875474202,0.324066372172809,0.690992469520571,"B73","Mo17","Additive",10332187.7025,6271085.6195,7340157.3265,13056145.25,-0.177584805021654,0.337583254617359,0.720358635888332,"B73","Mo17","Additive"
"Zm00001d027769_T001",24423347.31,21781038.64,18526995.27,17798420.77,-0.318400883577753,-0.456511702088054,0.165188189214464,"B73","Mo17","BLP",29994043.57,31675593.85,27517012.77,29946689.19,-0.164236503717227,-0.00227951645759969,-0.0786956385356022,"Mo17","B73","BLP",33982804.72,37130302.67,38398650.12,34575497.48,0.110940096522181,0.024945081229261,-0.127792147344901,"Mo17","B73","AHP"
"Zm00001d040686_T001",8694130.988,12329102.8,8023185.52,7983751.687,-0.389737539148819,-0.1229749815458,-0.50395408042843,"Mo17","B73","BLP",10839266.57,15028045.93,11011252.55,11408375.17,-0.232151584717927,0.0738261901783787,-0.471390289158537,"Mo17","B73","Additive",11458969.215,15477082.36,13104524.53,12155052.915,-0.0394733791651915,0.085078900786122,-0.433656256398913,"Mo17","B73","Additive"
"Zm00001d038579_T001",304904683.2,323488589.5,212487813.5,222878169.4,-0.564287632997582,-0.452102996082009,-0.0853565148746829,"Mo17","B73","BLP",442568713.5,542378990.7,450791076.2,485562452.3,-0.127588170312608,0.133755398472283,-0.293399829763749,"Mo17","B73","Additive",519663690.35,603537021.3,640208606.9,613202828.05,0.188998222739092,0.238786091275762,-0.215864010070725,"Mo17","B73","AHP"
"Zm00001d004344_T001",176651881.8,297950302.6,223237062.7,124789318.1,-0.0881421716944338,-0.501414672200009,-0.754162594912855,"Mo17","B73","Additive",546924110.1,519397959.9,500287719.5,376752877.6,-0.0918133087085097,-0.537722130920247,0.0745003145570822,"B73","Mo17","BLP",890326610,694746231.4,664109009.9,818833366.2,-0.25505716366613,-0.120764784454391,0.357848571963432,"B73","Mo17","BLP"
"Zm00001d024281_T001",93015818.65,174645396.6,130563192.9,118171180.9,-0.0356598604547769,0.345330247088195,-0.908880623070754,"Mo17","B73","Additive",71531934.29,158096940.4,102890461.6,113408643.2,-0.158194820921447,0.664871237442289,-1.1441500889657,"Mo17","B73","Additive",45241389.035,105553614.265,60350401.68,67929160.935,-0.321153346259615,0.586387809331074,-1.2222608490785,"Mo17","B73","Additive"
"Zm00001d003429_T001",430164645.5,419807216.2,356382879.8,341602231.9,-0.253987048443165,-0.332571555969795,0.0351619911957082,"B73","Mo17","BLP",628249479.3,745583295.9,627851481.5,699649820.4,-0.129711173491936,0.155295453415511,-0.247031967729171,"Mo17","B73","BLP",725536641.25,853642677.65,915956720.7,878544219.35,0.21417633581803,0.27606642703558,-0.234583829627853,"Mo17","B73","AHP"
"Zm00001d035812_T003",7928157.603,7479915.589,6882835.692,7016159.224,-0.16261148619176,-0.176304153462522,0.0839636526286033,"B73","Mo17","BLP",8518410.499,8749299.003,7512249.435,8674383.793,-0.200759855566375,0.0261770213100182,-0.0385831778316904,"Mo17","B73","BLP",7877790.7785,8096289.0565,7849961.763,8133560.3555,-0.0249752972964237,0.0460959089142046,-0.0394696967547011,"Mo17","B73","BLP"
"Zm00001d027488_T001",243836727.6,250237931.2,176557976.3,220214870.5,-0.484587062815105,-0.147003553058718,-0.03738504411974,"Mo17","B73","BLP",369375972.3,450830388.6,349549164.9,443157269.6,-0.230491543886807,0.262728756740136,-0.287494741986895,"Mo17","B73","BLP",479159898.6,576488995.2,549472158.2,641564794.45,0.0579882089734996,0.421087804288706,-0.266785895528714,"Mo17","B73","Additive"
"Zm00001d004125_T001",11913878.34,12760421.11,10540464.87,11492865.84,-0.227070628335568,-0.0519045413750642,-0.0990328086298039,"Mo17","B73","BLP",12988122.37,13725670.73,12090053.28,14752526.73,-0.143764236791635,0.183769189929869,-0.079683768465324,"Mo17","B73","BLP",12182802.07,12045939.705,11627943.7,13516112.755,-0.0591234946218248,0.149834296717462,0.0162990515365276,"B73","Mo17","BLP"
"Zm00001d015376_T001",89130928.89,93721549.6,85719127.69,74635115.54,-0.0929911081527663,-0.256071568432536,-0.0724546668258157,"Mo17","B73","BLP",106031155.1,110624890,105933886.8,105426484.8,-0.0322423294517055,-0.00825089338305767,-0.0611877869547258,"Mo17","B73","BLP",107549876.15,115827533.5,114116908.1,106652719.1,0.0310292717687442,-0.0120851159062079,-0.106972375425391,"Mo17","B73","Additive"
"Zm00001d023903_T001",26593662.28,19500250.54,24497231.01,26277467.71,0.0880424462522227,-0.0172562143763668,0.447589808135555,"B73","Mo17","Additive",17906438.3,11780887.91,16024420.23,22006945.6,0.110424997698795,0.297480518806952,0.604030127709039,"B73","Mo17","Additive",13499868.205,9349355.915,11992881.11,16382871.42,0.0700331090371924,0.279242917020037,0.530006437703143,"B73","Mo17","Additive"
"Zm00001d007905_T001",7714878.822,6967008.74,6535869.803,6495559.743,-0.167586308880134,-0.248189643847621,0.147104123357826,"B73","Mo17","BLP",10060231.59,8999222.595,8801689.727,10351286.22,-0.114654384130429,0.0411465269894845,0.160791233283631,"B73","Mo17","BLP",10252383.9185,9079817.3525,9955732.906,11192393.02,0.0425935109845122,0.126559119627429,0.175224226998301,"B73","Mo17","Additive"
"Zm00001d018386_T005",58153680.86,60663792.22,29499393.83,42568285.33,-1.00998979724162,-0.450091531662072,-0.0609651761168005,"Mo17","B73","BLP",77340246.4,125479908.7,82772198.72,91986192.55,-0.292982840121304,0.250197963095056,-0.698165118725524,"Mo17","B73","Additive",87759724.355,143280935.2,131813180.95,115292956.35,0.19034787720951,0.39367347690324,-0.707215759499417,"Mo17","B73","Additive"
"Zm00001d032385_T001",52514883.33,42286153.74,33477535.8,32228929.25,-0.50170950295904,-0.704370099153689,0.312541015504907,"B73","Mo17","BLP",74769714.46,71636707.02,64178029.42,63813821.66,-0.18982743493904,-0.228585087280806,0.0617550021399617,"B73","Mo17","BLP",82943536.11,77974861.07,85932692.965,87362347.81,0.0949497388374066,0.0748820737372054,0.0891204774824851,"B73","Mo17","AHP"
"Zm00001d033204_T001",14563740.13,14439738.27,13762173.42,11328039.19,-0.0755176050085805,-0.362482741579007,0.012336310566329,"B73","Mo17","BLP",13344173.81,12258825.18,12025750.72,11435509.06,-0.0901858506873871,-0.222689395553705,0.122389259846468,"B73","Mo17","BLP",11767724.075,10991359.195,10353646.5235,10145023.5655,-0.136303477306492,-0.21406310807046,0.098465522902026,"B73","Mo17","BLP"
"Zm00001d031128_T004",58280073.06,66177602.76,70707343.92,69605745.39,0.184276761407354,0.256203707800327,-0.183340345952382,"Mo17","B73","AHP",55554323.66,64878182.37,74099683.42,77596845.2,0.299314440371823,0.482098801489034,-0.223834204029115,"Mo17","B73","AHP",46645728.345,56041319.7,59384290.89,64497262.75,0.209899020553376,0.467492964079308,-0.264745959668031,"Mo17","B73","AHP"
"Zm00001d034388_T010",10349032.11,13624715.78,11524983.67,11232688.61,-0.0566907611170212,0.11820744017443,-0.396730288262353,"Mo17","B73","Additive",10261640.65,11957145.69,10704529.99,11894123.42,-0.0535585624709561,0.212987540980258,-0.220611632392295,"Mo17","B73","Additive",9694773.523,13043672.025,11440227.89,12247721.315,0.00898215929341422,0.337234259772663,-0.428070969560776,"Mo17","B73","Additive"
"Zm00001d024009_T001",41810935.03,38426627.58,29578006.69,31606691.8,-0.439752951478061,-0.403650267587497,0.12177393983154,"B73","Mo17","BLP",54769342.42,57862113.09,51383640.01,54454101.78,-0.132228797673221,-0.00832783427022636,-0.0792504516294603,"Mo17","B73","BLP",57207322.185,61200287.77,61988542.43,61736187.41,0.0663116819160887,0.109916575490847,-0.0973386217289221,"Mo17","B73","AHP"
"ZemaCp036.1",208366946.3,186885222.3,181548262.2,120205700.5,-0.122420257562394,-0.793621123508408,0.156973943522848,"B73","Mo17","BLP",293634134,325437383,315806578.5,276235228.8,0.0289351404572899,-0.0881223655215267,-0.148360296471659,"Mo17","B73","Additive",284026375.65,360487246.9,415198389.8,274857487.5,0.365589996766593,-0.0473411285633748,-0.343923312082898,"Mo17","B73","AHP"
"Zm00001d032331_T001",53845415.2,62339871.1,47902873.1,31102572.93,-0.278243284393634,-0.791789577357566,-0.211331663719574,"Mo17","B73","BLP",89294700.97,117398397.9,117607638.4,84612373.07,0.186491543168095,-0.0777059162759302,-0.39476625165241,"Mo17","B73","AHP",122572335.1,152875985.75,176694993.95,124581369.8,0.359479498453533,0.0234549446925971,-0.318728405647596,"Mo17","B73","AHP"
"Zm00001d012881_T001",8617292.09,19084656.4,11835609.33,9390625.958,-0.226853473697273,0.123986741880287,-1.14710672139497,"Mo17","B73","Additive",7180970.454,17955944.93,10375227.19,9140346.534,-0.276664695767985,0.34807003601434,-1.3222108450073,"Mo17","B73","Additive",6116387.1695,13087688.16,8993987.8885,7552741.8015,-0.094379653849012,0.304320734961937,-1.09745864093016,"Mo17","B73","Additive"
"Zm00001d034602_T001",20699887.33,24393587.34,24335102.76,21950847.92,0.110120185828266,0.084653754313896,-0.236879022474152,"Mo17","B73","Additive",17488497.88,19659371.79,21075224.78,19704205.22,0.182268539991507,0.172097179959636,-0.168810842690074,"Mo17","B73","AHP",15690737.065,16993012.485,18747735.015,16277512.725,0.19814280662049,0.0529671425259592,-0.115028509274522,"Mo17","B73","AHP"
"Zm00001d048737_T001",6091888.17,7463044.146,5553062.168,4842251.23,-0.287462456882479,-0.331211525758761,-0.292874761865654,"Mo17","B73","BLP",8234001.556,10305497.27,9056740.757,8337182.23,-0.0335383773288443,0.0179661480290146,-0.323748494356656,"Mo17","B73","Additive",9248319.022,10454851.675,11350830.745,10723887.7,0.204370077949626,0.213564946916274,-0.176909524511756,"Mo17","B73","AHP"
"Zm00001d031899_T002",115890210.3,159881586.4,90219879.51,87215380.89,-0.61195765492478,-0.410104211998584,-0.46424509146715,"Mo17","B73","BLP",180239748.5,272316958,190522711.1,190680521.2,-0.248135593638208,0.0812402683386983,-0.595369620556511,"Mo17","B73","Additive",206441752.45,301527138.2,260636785.25,242758490.95,0.0373005693092025,0.233786975002854,-0.546553071560361,"Mo17","B73","Additive"
"Zm00001d008497_T002",6731768.436,7745746.456,6300042.812,4865956.89,-0.200380443221038,-0.468262011945295,-0.202418727234968,"Mo17","B73","BLP",8065360.392,10863046.81,8895292.389,7857674.843,-0.089439082564566,-0.0376365309724326,-0.42961789416621,"Mo17","B73","Additive",8554431.199,11137029.86,10583520.735,8389932.102,0.104249477381334,-0.028012794988227,-0.380620695541939,"Mo17","B73","Additive"
"Zm00001d024037_T002",134259175.5,149198958.2,73562870.31,111069223.3,-0.94608598951682,-0.273561578944594,-0.15221677402502,"Mo17","B73","BLP",202935981.2,250138600.2,152161436.9,207602090.6,-0.574145779256591,0.0327962898049564,-0.301703022311241,"Mo17","B73","BLP",350336291.3,361750535.9,347772526.05,370136103.95,-0.0339092001258579,0.0793154218738852,-0.046254709467489,"Mo17","B73","BLP"
"Zm00001d053545_T003",20039064.57,20490803.28,15645887.94,11234373.77,-0.373201934248633,-0.834895457037025,-0.0321613773207277,"Mo17","B73","BLP",29484456.57,32954482.99,29836930.78,26641501.72,-0.0653468970544759,-0.146279197902733,-0.160520132785777,"Mo17","B73","Additive",34290399.845,39059108.705,40413702.815,35404380.735,0.140057241567802,0.0461231551699241,-0.187854301557591,"Mo17","B73","AHP"
"Zm00001d009749_T003",2227897.027,2697330.508,2424374.996,2242929.306,-0.0225775071639084,0.00970159629396376,-0.275849754903653,"Mo17","B73","Additive",2273923.441,2828419.823,2577883.718,2286153.231,0.0150272281342201,0.00773842238010173,-0.314812593550494,"Mo17","B73","Additive",2280612.28,2645207.363,2451018.0725,2307951.9345,-0.00698268316970357,0.0171919793978449,-0.213959623196586,"Mo17","B73","Additive"
"Zm00001d000399_T002",44632200.72,67795631.16,35544462.69,36359863.57,-0.661302492109805,-0.295738158362302,-0.603107362579905,"Mo17","B73","BLP",63641366.73,101940685.2,71803690.8,66522360.98,-0.205416394689003,0.0638745543850213,-0.679693231835927,"Mo17","B73","Additive",63645433.175,96246168.22,84159111.875,71199324.795,0.0740972246103023,0.161806561277224,-0.596672106389815,"Mo17","B73","Additive"
"Zm00001d014876_T002",15816090.36,14555195.52,15289365.29,16392088.59,0.00982052550442828,0.0516066678722898,0.119858799245014,"B73","Mo17","Additive",11901900.68,10713805.96,12006392.92,15173817.11,0.0864777128806389,0.350392070298311,0.15172091138722,"B73","Mo17","AHP",11204011.36,10471086.645,11275750.19,12743077.73,0.0571849043325875,0.185698410554191,0.0976041844913033,"B73","Mo17","AHP"
"Zm00001d016373_T003",11842310.95,11835308.51,11671717.33,9793188.783,-0.0205071911120761,-0.274100040269887,0.000853327824928969,"B73","Mo17","BLP",12822354.62,15090191.01,14058563.19,12833426.29,0.0105354514684434,0.00124518091660988,-0.234949853341958,"Mo17","B73","Additive",13470397.755,15860941.005,15543031.35,15355967.455,0.0838249782922673,0.189006956248337,-0.23568591499188,"Mo17","B73","Additive"
"Zm00001d052622_T001",7914018.787,13106780.93,7638433.483,8145448.018,-0.46046885565195,0.0415835622998887,-0.72783100302849,"Mo17","B73","BLP",9843215.055,18170681.19,11612450.22,12828219.85,-0.270470239010304,0.382119463908272,-0.884410984833443,"Mo17","B73","Additive",10080126.922,17828976.89,13743818.745,13531870.52,-0.02195288353812,0.424847473479155,-0.822710112383492,"Mo17","B73","Additive"
"Zm00001d018034_T001",18457917.77,20328216.34,12955831.92,20150841.59,-0.581939329953154,0.126600281123741,-0.139243821914229,"Mo17","B73","BLP",20132112.34,27218651.4,19665490.62,25436725.89,-0.267721516227293,0.337414431432374,-0.435097034125274,"Mo17","B73","BLP",16802448.775,24474765.905,20472134.32,21195118.21,-0.0116841050994152,0.335060507144178,-0.542623555368596,"Mo17","B73","Additive"
"Zm00001d037239_T001",10182650.51,8661223.289,13089096.86,9574330.778,0.47426998045805,-0.0888695841433339,0.233470431999778,"B73","Mo17","AHP",10262572.71,10692299.71,14204827.8,9392081.884,0.439095604458185,-0.127875551868456,-0.059179739167745,"Mo17","B73","AHP",10103705.9735,10071636.562,12657425.395,8229548.684,0.327390813102306,-0.295999341977984,0.00458643215794728,"B73","Mo17","AHP"
"Zm00001d033619_T001",12506983.54,13482068.41,11806287.05,9722440.951,-0.138348682927948,-0.363343406674505,-0.108307971515948,"Mo17","B73","BLP",17236963.09,18953462.82,17433114.19,17198547.95,-0.0537777758491524,-0.00321884898987828,-0.136955840282578,"Mo17","B73","Additive",19635743.095,21433000.95,21629414.175,20738733.855,0.0749537631267042,0.0788456207723128,-0.126351667282963,"Mo17","B73","AHP"
"Zm00001d045706_T005",28900730.06,31283090.63,22538898.46,23011372.86,-0.416958688531164,-0.328758879629207,-0.114277114491168,"Mo17","B73","BLP",36058783.8,41288513.58,35798647.9,39636138.02,-0.11144578429519,0.136465661184905,-0.195389743257755,"Mo17","B73","BLP",45653932.63,51372131.245,45549684.69,46893272.695,-0.0909312797646752,0.0386418293537636,-0.170246787835211,"Mo17","B73","BLP"
"Zm00001d046553_T003",41269982.84,39450826.54,32737079.62,24468144.6,-0.302015011376418,-0.75418813133043,0.0650373118056978,"B73","Mo17","BLP",61212647.85,75031306.6,62230837.56,53266040.32,-0.130490646045568,-0.200613737435921,-0.293662906090595,"Mo17","B73","Additive",66657688.79,79682989.09,75787164.84,63076573.025,0.0506945954580475,-0.0796670159417569,-0.257500471179725,"Mo17","B73","Additive"
"Zm00001d049409_T003",19964777.5,25214757.01,22567283.65,18541227.89,-0.0014366300484704,-0.106720204375221,-0.336811328611743,"Mo17","B73","Additive",22129647.87,28493703.04,26344378.62,23256048.11,0.0576921446504663,0.0716254661466499,-0.364662631450513,"Mo17","B73","Additive",22657626.16,29237906.445,29141037.055,25978916.885,0.167441869730473,0.197344565202867,-0.367843294173969,"Mo17","B73","Additive"
"Zm00001d031101_T002",5036296.333,5058345.046,5280002.26,4342431.655,0.0650207936419485,-0.213860030250174,-0.00630227826703035,"Mo17","B73","AHP",4992123.263,5132042.169,5358307.998,4287173.587,0.082046428610835,-0.219626724103104,-0.0398794678817864,"Mo17","B73","AHP",4843315.233,4726623.2485,4937700.6875,4307006.4965,0.0453297354922891,-0.169309405858775,0.0351850311489001,"B73","Mo17","AHP"
"Zm00001d022286_T001",3075646.955,3135000.886,3158201.105,3149879.837,0.0243592749711101,0.0344068832645323,-0.0275759409219536,"Mo17","B73","AHP",3085477.933,3153311.682,3060298.274,2999937.142,-0.027593886566091,-0.0405617045279139,-0.0313738003911577,"Mo17","B73","BLP",3065309.27,3195781.805,3095176.4835,3068056.925,-0.0163924144411278,0.00129261106600341,-0.060136270356603,"Mo17","B73","Additive"
"Zm00001d014993_T001",23396439.12,24084844.14,25678851.3,22354699.42,0.113221740660097,-0.0657108242930744,-0.0418366159480961,"Mo17","B73","AHP",18771237.99,20832710.31,21025794.09,19495517.16,0.0865160219914299,0.0546186246849298,-0.150326743331731,"Mo17","B73","AHP",17317868.18,21509798.19,20036353.375,16691843.84,0.0455349606633006,-0.0531180173418851,-0.312732643086698,"Mo17","B73","Additive"
"Zm00001d023741_T004",7556232.033,8014384.798,8280056.393,7139162.766,0.0888864006302368,-0.0819121095657456,-0.0849247761850202,"Mo17","B73","AHP",7478034.958,8237961.687,8235034.499,7566878.577,0.0676128340265907,0.01703907944216,-0.139628201094021,"Mo17","B73","Additive",7681672.6015,8508364.577,8715732.645,7574050.436,0.106587548968869,-0.0203554482258969,-0.147461376554281,"Mo17","B73","AHP"
"Zm00001d049239_T001",59224731.22,75241526.07,70450282.26,77247778.08,0.0674332008219878,0.383293690501309,-0.345329364220732,"Mo17","B73","Additive",52891213.26,68432237.22,65517921.09,68711106.56,0.111103051130119,0.377515247724693,-0.371648044004961,"Mo17","B73","Additive",50399568.325,67053334.465,63894495.175,64630351.705,0.121681177085624,0.358800465467215,-0.411897700026194,"Mo17","B73","Additive"
"Zm00001d034919_T001",29739739.61,26758476.03,23353962.69,27420987.34,-0.274537937642397,-0.117111496970649,0.152396062945089,"B73","Mo17","BLP",35514835.46,32914997.96,31009531.56,35089728.76,-0.141913703098593,-0.0173730054411267,0.109676692998489,"B73","Mo17","BLP",36823685.53,30002238.07,33975273.38,39888731.785,0.0240772875277364,0.115347228094656,0.295563902155832,"B73","Mo17","Additive"
"Zm00001d018870_T001",7218611.834,13260333.32,7418855.137,6593625.558,-0.464872930453768,-0.130649467273435,-0.877323707131464,"Mo17","B73","PD-L/LP",8485479.997,17821357.82,10621837.22,8997494.646,-0.308404516073171,0.084527067856462,-1.07053908492849,"Mo17","B73","Additive",9189044.6645,18548037.18,13013934.33,9383682.745,-0.0917588341345811,0.0302393577214304,-1.01327973855867,"Mo17","B73","Additive"
"Zm00001d005347_T001",31274281.65,30725538.87,29192308.33,24275135.55,-0.0866757452220074,-0.3654973954647,0.0255384339370344,"B73","Mo17","BLP",36109663.9,42939062.65,41708970.77,33600203.3,0.0776154906414946,-0.103915029951887,-0.249905705741602,"Mo17","B73","Additive",37079198.5,43222158.82,46158354.69,35475240.34,0.201167426603197,-0.0637976007738246,-0.221161073222459,"Mo17","B73","AHP"
"Zm00001d021702_T001",39112851.31,108217637.9,59860004.97,91030252.89,-0.299391715103765,1.21870337686783,-1.4682210397601,"Mo17","B73","Additive",31341007,81011294.27,58605543.66,59896656.69,0.0610793697164204,0.934423941982007,-1.37007152181459,"Mo17","B73","Additive",23405690,49559683.61,40464822.065,34035556.47,0.149456269374961,0.540183401164583,-1.08230768097171,"Mo17","B73","Additive"
"Zm00001d045199_T005",2815892.931,2895816.168,2862085.781,2727064.078,0.00314440858868948,-0.0462438795196616,-0.0403775409927783,"Mo17","B73","Additive",2760346.187,2787976.902,2705345.143,2715764.998,-0.0362391386818655,-0.023490568058794,-0.0143693957293719,"Mo17","B73","BLP",2748488.321,2792336.953,2658840.7585,2586555.531,-0.0593034985294873,-0.0876061837966774,-0.0228346939169413,"Mo17","B73","BLP"
"Zm00001d001788_T036",12778442.89,9956344.117,9807979.363,11217488.57,-0.212873639555587,-0.187962334210337,0.360024048634185,"B73","Mo17","BLP",15571254.16,11825837.28,11695911.58,16250866.51,-0.228018430541338,0.0616314974183831,0.396942817200602,"B73","Mo17","BLP",16074701.045,12878066.65,13701130.455,18306426.68,-0.0794063348021156,0.18755830522431,0.319875885038272,"B73","Mo17","Additive"
"Zm00001d016926_T001",7553676.393,6713839.921,5794667.147,6818643.462,-0.29993651414658,-0.147694228411932,0.170040839542232,"B73","Mo17","BLP",8404636.588,7462064.368,6583068.307,8641869.208,-0.269170118018193,0.0401579569060267,0.171610634505767,"B73","Mo17","BLP",6631993.3165,7027969.6075,6406154.384,6732576.7355,-0.0924230962352146,0.0217162152075671,-0.0836653994809338,"Mo17","B73","BLP"
"Zm00001d041290_T001",11866802.89,11694905.88,11196690.87,9338357.28,-0.0733717583346691,-0.345690610381504,0.021051050783376,"B73","Mo17","BLP",11722994.22,11988982.16,12316610.92,9456716.735,0.0549894181717172,-0.309929813504115,-0.0323680803749,"Mo17","B73","AHP",10431319.8805,10482886.37,10824427.23,9505883.659,0.0498074424478102,-0.134029064439301,-0.0071142905011747,"Mo17","B73","AHP"
"Zm00001d031569_T001",14029001.89,15240874.64,15097891.47,12298062.06,0.0449304208010061,-0.189981378101599,-0.119533327919357,"Mo17","B73","Additive",14086682.82,16046901.4,16061043.88,13734622.91,0.0921933796065699,-0.036514619762306,-0.187962824017317,"Mo17","B73","AHP",14208248.94,15568508.61,15967993.555,13709139.915,0.100996378930048,-0.0515907021530561,-0.131901983422787,"Mo17","B73","AHP"
"Zm00001d019881_T002",1321767.039,1287971.89,1373057.274,1203656.194,0.073486314695722,-0.135044557585832,0.0373668177691164,"B73","Mo17","AHP",1331911.543,1399834.169,1422649.132,1436330.118,0.0587566990229806,0.108889097085885,-0.0717576577272585,"Mo17","B73","AHP",1363095.4565,1382847.332,1388918.555,1331160.2885,0.0166604360308107,-0.0342022960754388,-0.0207552935442113,"Mo17","B73","AHP"
"Zm00001d044008_T002",1807240.687,1239654.452,1515517.598,1736094.398,-0.00752924491968158,-0.0579432613884762,0.543850624058388,"B73","Mo17","Additive",2025260.752,1161840.353,1556357.812,1875893.043,-0.0340710077281152,-0.110530094047552,0.801695823236114,"B73","Mo17","Additive",2184652.6545,1306863.0555,1762014.9765,1948483.299,0.0133727225925397,-0.165052353058494,0.741295947977778,"B73","Mo17","Additive"
"Zm00001d039542_T001",30595147.48,42069519.36,26347588.38,27294769.82,-0.463583108213782,-0.164678322797688,-0.459472482039483,"Mo17","B73","BLP",37291847.58,59146198.72,41390901.91,39959447.86,-0.220288738937825,0.0996763733343867,-0.665425175177864,"Mo17","B73","Additive",37545102.455,75993399.34,59003727.645,40671896.045,0.0556963971210001,0.115407519362686,-1.01724938525852,"Mo17","B73","Additive"
"Zm00001d003712_T001",31757634.91,12952353.05,36755339.94,31451336.72,0.717356707411498,-0.0139821397889835,1.2938892588007,"B73","Mo17","AHP",27425785.04,12741174.97,35176837.79,25472317.31,0.808616521247032,-0.10660270431574,1.1060345904798,"B73","Mo17","AHP",29436965.885,14378036.585,34883433.57,19727255.07,0.671117111095749,-0.577438750572661,1.03376229840294,"B73","Mo17","AHP"
